guid	midas	entity.label	text
72f42c9de0716aba36b85df923e0855b00e057b7	statement		Interesting I did not know that.
93b4a9684925a45dee1a9a32fb2082bc0774ef46	opinion		So would I.  Maybe he forgot they were there?
93dd88a51d8ce6430b583de42168fff12e350c8a	neg_answer		No. though I've heard of it.
caf46f296c6bbe297ac1cbc4d71c9ced7f64cb55	pos_answer		yes they were.
37ab0e82eebd7967ec23d45fa8b5378c79117c60	comment		Very good point!
573b301730da9ef1bde899fade990f2eb51688cc	statement		Unless you crashed...
6ba6ab29b6f04513db3a02e8b93abb3591597f7b	opinion		EW!
1050ce620a6ffbe0a577fe29e4d80fccd0911979	statement		Yeah 324 of them in 2001.
6389212b747eff847b8495813a78711d12a3220a	opinion		I like some of it actually.
6332c573236f4f518319e0feed5317b8ad6f60af	statement		I assume they did!
0f6d8aed5394ee495e53742df8b2068c756d99f3	statement		I read that as well.
2ba3cbdbb0d297dd31652508a1ae744e8131ca0d	opinion		That is probably the best thing I have ever heard about them.
039eefb1aaa665305617899caf7c1a42fe2e2bdc	opinion		Nope they sure don't make it like that anymore you're right haha.
184d4408d0caaa49ebc82c4d218c52bc816b3b22	pos_answer		I have heard of those.
5e7610a307cdcb8bf4302568c7638846daf5a633	opinion		I would agree with you!
59898d08d9c5b7c3c96938a37818690d64f011d0	opinion		I bet he missed a lot!
240534149f94d9cea979f28f1bdac446cd3cf5b1	statement		I don't either!
e88a4a697774bc4c68cdc5cfab860d519578913c	yes_no_question		Right??
83886251690fcd10678ff2f75074b6ef9516cd81	opinion		I am not thankfully!
1435a71c72f8bfcaa366af3841f7285e50551d6b	comment		Haha how funny.
577d173787e7e29606554a749fb741637930849c	comment		It was nice chatting with you
b01b832555a643f345f97e3c928a4303c6f672c6	opinion		I'd love to see it too.
070a9172666c96450f50acd4204fb18b9930ef84	statement		 I don't know if they're still banned.
2b4b58846e5dbc8fb4f33b027f1ddc9d3fb93832	statement		I did know that ironically.
00d5b359d30ec5c7735fde5f1794a1cdce41fc12	appreciation		Wow that makes sense.
62ab9329907ad819e2af1d1c21320f12faa0a6c4	neg_answer		No.  I haven't seen it.
d8c0b1618baf0bcd662ffaa711fe039e1cba48a2	opinion		I wouldn't want to be around those!
c17f57583341c27a8e7c4ee14a9317af5b8588a1	opinion		Heh. sounds like fun to me!
5bf0b12a3e3a7c47644f819cb218553ff99979d9	opinion		I would have thought so to.
1202c96cb799f464d439237616e044cacfc2b5db	neg_answer		No I could not!
e634c9d76f519af0408bb3ef76491154a0c06023	opinion		Maybe she lost because she served for too long.
19698f05eef1fa8f83ac5a465512fbfca6b696d3	appreciation		That's pretty impressive and creative!
a1ddb2464837ecb3d655a70086e4619962a5ea72	opinion		That would be cool to listen to.
b272611baa5899450decb40f9745c53b81150cfe	opinion		I think it would be too.
c77ab4b70e79d92a15ae31e54fe969e873e0146f	opinion		I guess in a way I do.
555d4b605025c5d3b34c3b87c63132cfbd286c1e	opinion		I wonder why that is!
43fbe7aab5ff1b2329430f35ccd60ffec29e8cbf	comment		That's a legit code name!
df85ac88726cb2f3236c1ff220ce4ddeea28265b	appreciation		Ahh that's a good point.
db86714370767acc15c714ba7b395753b6e29bcb	opinion		Wow I bet it was hard to take him seriously.
68b279ba51e8f1c95e4e6ccd24ec61b80d0f495c	opinion		I don't know if I'm impressed or appalled at that one.
35067527fa9fbe2656dc38712afaa0b6a8a36b8f	opinion		Hmmm...
358e75855815bd84768e8d638117634fd2617a00	opinion		I take that back.
9d16e8458c286f0bdedbe2215e7f8432bf731d83	opinion		I wonder that as well.
fb2d7d1e7c95b03bb8452cd62b6c9ef319c7c063	statement		He probably did I'm sure.
5ccff7b919b1581e38fbd8ba844db7f55bd9da53	pos_answer		Yeah. sounds like he didnt understand his own rules lol.
a35375f7caaae3b93306f01e45d8056fa93c6cbe	other_answers		Sorta kinda...
cd93fa6c40707effc42d56d15c01ccca2e571331	opinion		I think he did win it.
78e5d8cf15cd26371c8c18899c6a1b599b4e3d02	opinion		Rarely see that...
cf6e3948f8def148df8707fef38c695d409f020d	statement		He wore them anyway huh?
da5ab16d32fbe498353a28d946be3b69f71c430e	opinion		Me neither and I try and stay on top of that stuff.
edc4afc4a5c32fa454a73d9a68c04d100639c461	opinion		And they play rather energetically.
2409d97491050aca4126d4777237049b04b4ea50	opinion		Really though.
9ce4857086925978c70aad558d2d13976cf0d0f4	statement		Oh word?
487f3e95e3df406dc038e78cb9aa1dd2c79e35b1	opinion		It definitely would be.
f2a764f63ff086eec968703f296d759019efb2a3	statement		Yeah I think I read about that back when he said it.
929b66aab6e56956b3911d18b84c2999954e0dc9	opinion		I can too!
c0d151163975a953fac4a6c7419c5219288bc1f2	opinion		Probably long gone sadly.
43c0580bb7c1958bf58208a479d3d1619893d56e	statement		Yeah I heard about that years back when he chose to.
096456207076de7e7e39e796e1feb25ac5fd041f	opinion		That would never fly in the US.
9a98ee187c1044e9c2500f37ffc80d0cbb516f3b	comment		It was really good talking to you!
217bd9f7ba6dcb386c7dbc50e196614cff670451	opinion		Yes I wonder how many people use it though as they are there to work mainly
edc103e2e91fdc2ff1c598d89186d741a51abf71	pos_answer		Yes because it makes playing much more comfortable
0e5ee4d7ac0424a9f5d40b68b9ab7af0db426c95	pos_answer		yes sometimes.
e4a905b7f359f0729e82dd3a9df10dcf676ad4f6	pos_answer		Interesting yeah
b655c111f0ab25f890623697cba61a4ea1fc03f3	opinion		Yeah that would be interesting.
7dcac63dde24b5962d14e1ab1329887e2b42dc39	comment		haha wow that is funny.
b8c6f421b4f466fca26581b414313e86821072df	opinion		Haha my question exactly.
6da570b3e09aff7cf723f9c130155dac6f1403c9	yes_no_question		Did they give themselves the name.
ebd91d72c58c36cf451aaa3a3232d1c5e43a143a	opinion		Yeah I'm not sure.
017d43b6ebdfe6c301e2af37915fbcc0e8daa459	opinion		So excited just hope it is well done.
11980227adeb21e210bbd089e41b21166a7a274f	open_question_opinion		How about 20.000 years ago?
35c6d7cd98b37d98d06b1157188b07d856a73184	comment		That's something to think about.
af4f7c1f2f523471ffe3319e7a7cc31b10156986	statement		I bet she does.
d14b5cc8c27cbfe75fe9885961edd315f77d73cf	open_question_opinion		Is that a good thing or a bad thing lol?
2015e1789f0947ebb26fdbffe08cc68f63e8a512	opinion		I guess it could be argued either way!
9f6995c0515bcb37d8d16ba770217202d4abf473	opinion		He did I agree.
fc048d30c0fd0d3e34dbf1f298ff7fe4a501b843	statement		He is safe from them
2379df59082ba7594c7481713e3f22edfb41f205	opinion		Yeah definitely helped for sure.
550f17ba27be1b428676b4bbdbf2010e8005f698	opinion		Nothing cant stop him indeed.
5b3564466bd4aef25dd9cc8d66b02dfe94bcdb38	statement		Yeah I bet he is!
1f7941b78d6765eb48ed4f83e3838bf698e75a69	statement		I havent used/worked with that before.
c2e23161b759ee3efeb56fe94b52c28dad7298ac	opinion		I need to check that out.
e69ba1a4a44038f2a18a71b51f349ab63cefd50f	opinion		There might be a reason.
4e259246f81dd645553b7c8adb05a21781247e71	statement		to hide their shame!
72ad34e9a165045d3d4a53072a54f8e85b840a24	opinion		I'll have to keep that one in mind.
d1a7bdb6060374a5094c9b6dc47fcf14a6762b7c	opinion		Yeah I think that was a good choice on his part.
abe823bb998e3725f513f853adc93b311ab9ce04	opinion		Not really sure why they would ban them.
8f1eee4ebac82169670261a4cd960270c3c3e623	opinion		Yeah how funny would it be if everyone use it.
f234bf8f72eab60550b0bdcf3476421309ad9329	opinion		That would be awesome to play there.
bf1d3ce9a712a3449005195e35576c28ada73712	statement		Yes perhaps he was!
4ad41ac7d488008b24687a96d63324958be5f866	yes_no_question		Can you imagine that now?
8c06182b05a4c99788d20d1a94b96a49e93c18b6	opinion		I thought the same thing myself.
19d4b1e4b36b829a2efb67aa96213ee4cd8b7b16	comment		Its unbelievable.
40650832898837d08d73826d8896a45a373a5c00	statement		That's him.
78ade311a329c178e0cf54a8d2e073dc8c781545	opinion		Hopefully it kept him humble.
7cc4ea22d67c4323bd9d2a2c1db6905d5f08a81c	comment		That's unfortunate and not what you would expect.
e393d551fd6888135dfbe1b06672c4b9a3f7078d	opinion		They're scamming themselves by not investing and/or saving and just spending frivolously.
c6e9afe123211dc8caedb925a315c032dac93a51	opinion		Yeah I was quite surprised with that as well.
33b78826c8945512224dd9b6fc7af215e78852d0	opinion		haha hmmm I'm not sure about that.
839d8d4dce1e5fd9ed8ca93b973280973cd4b0f4	statement		Well considering they're the ones who most likely discovered it I wouldn't be surprised if they listen to it regularly.
c598633ce8305cbb7fdd7dbbd317493753ea18ad	other_answers		I have no idea...
d58007ea228620fc14b9f92a43e483527487e53b	opinion		I feel like he is used to having the smaller unit.
0076f942e14d1396f35e904dd1874e937130100a	opinion		I think it would be entertaining but pointless.
e9711801a17407fb4aba3fe949c09825781dafd9	statement		They fall on his head???
eb645a8024d22d9970585a2c696c8228cbff1db1	opinion		I guess they could.
afca4fbad9774ee595e57ad7632d502ab5cb7dbe	open_question_factual		What was his nickname?
90c43ef6caba5a62b978f5c8c66762505ff0ca3e	appreciation		Ahh interesting.
a298e3af90e265b7b259d26d51381838e59c56f2	opinion		i would not have done the same thing.
7899e652d2fbb28e1c1c1791238144a3267b4f65	opinion		That would be hard to pass up also.
f33b68d0d908d9eb27ab190e66696c70bc03c936	comment		It must have been really scary to do that.
aef028f49f1e6d9c0623ebdf85c26b22b50907d9	neg_answer		I did no know that!
19f389925175fea5538e9505bda9e0854ae50101	statement		I did not know that either!
1351595082624a8c55abcee56bfa9e95f2e86387	opinion		I do not think it is.
58986c47a628fc3664003b7d42cb98a65fb979b2	statement		I know there are so many unknown things.
1842ea2ce0cb3a694db5e088be8a7bd351af6632	opinion		Yeah it seems like more players would shoot that ay since it is th ebet way to to di.
75b2fcb3821e48cd1349b825748072d4df8bc933	opinion		Maybe he would have made at least half of his shots then.
d5888a5992b2f32677010200ac603d0fa482ad24	opinion		Yeah he is a little bit before my time.
3d096b1e78e5c7ec0e00b7fa2ad83b0652cd8ed6	opinion		Yeah You wouldnt guess it
a6628b23c105b74c37f635ae3c896c7868694d38	comment		Really!
67a3104e7765152eef5904cebf357dba5e8a9edf	opinion		I love him!
166391a134ed8be3947599d1d50404426caca11b	comment		That's pretty surprising.
ecfad25e7e55fe796b6d75b502a8959df1237a28	opinion		Interesting!
f4857feb076be2c1ec9483e4c4f152fe5e0a20ff	opinion		It would make sense if their actual goal was to win and not show off.
177b39e179f1c56bdc1d85a583f8a79ce12b35c4	opinion		Well I think he is at least well paid.
5ed4050d8ad40418305f345892c143f9bf00950b	statement		I mean they just earn a lot.
a23e73b974a9dd0ed193265c2c13a4af3bd55451	appreciation		Huh that is interesting.
3bab34df96b092234deebec9cbba8f5e63f63fcb	opinion		Might be worth it.
4f4a74af11e9e65d50e42014d19b76d6b93ba5c5	opinion		I wouldnt even recognize them if I were there.
ee2b461f711ff48a2a7b5d92a8c2b70fb24916dc	open_question_factual		How would that even work!?
084b2296435cda67ec4b05379e5197305592e46b	opinion		Given how he comes across it is entirely possible he just toughed it out through all the reactions.
63524e7d417fe3e49ce8b4a5a70ffd047a24dd46	opinion		Yeah that seems like a name that could be misconstrued in this day and age.
8d416bda06e386788df38a006aeac852ef64d30b	opinion		Ah that makes more sense then.
c1df608e2e8e57ea4ee1b4d9e961bb2c739ba3c3	opinion		I bet so.
22fc29706ce415e7e19a34aaf23cbdc8eb426067	comment		Wow that's amazing.
24da59df362e4a899aa425a0b92c68d15a3f0ae4	opinion		I guess they are different.
d29cfe39bfcf431b011337815b3ad491cc9904ac	pos_answer		Yeah it did.
d680c04f887f9060b17a45361ef5988a3ab2102d	opinion		Later I would say.
dcc6aed0a6eda963779bedb5d1ff544416e25823	appreciation		that's very interesting.
ca7911675ad2d83a131f41f4514b27e8a4de59ab	opinion		to each his own!
8feb5428c3e19e31cbd3cda1955627a0f3bf686d	opinion		I think they have to improve a lot.
f5a44856b40ac4eb40956c500c3cc49b2709bc71	opinion		I'm sure she was skilled.
d9157a06881643ffeb1111e7aec3353def7c82ee	opinion		I see she had great skills then.
a9b2da93281cdbfcd71bb8c53a8293fd22bf24ea	opinion		That's really cool I didn't know that.
e69730078eb14259f45e05fb4cf269c7e535283e	opinion		It's just a fun name to say.
86f764747f8d1a6c4d1f44ae958c23ec1280d1b0	statement		I was going to say.
ea06d1c0b7bf29bd61a662f52a21bec7006b3386	statement		Someone had to do it!
af45499d1e37b0af32d68486a7df0a2a56eb1b1b	open_question_opinion		I wonder what flipped her?
77f33d30b7f3303aa1c24466f4c486b9b0e1c348	opinion		I wonder if he chose that?
3e2c26a856b7702eb58339b73f40b3f2d5025c73	opinion		They were probably mad at him for going somewhere hard to secure.
9ed9453f12ca2c2a009f7466e405043816c0d533	opinion		HA! makes some sense.
a4f4ce3744e667a6f7719435a4650677214dcc74	opinion		Maybe she did it out her window or outside?
bb8c9a20e098026b88613ad917d983b69bc20f5d	neg_answer		I did not...
b17d82a1b6f1d52174f100b264be2cffaeded636	opinion		"I don't see what was so ""good"" about it."
c0db5174cd2107805d3f50e0abf1bd2f3131551f	comment		Oh that is so nice of you.
291d833500db281a0222463afc2f3758ea2bcef6	statement		I have never noticed that.
50957531e7b071ae32d5daa69b174ea724be452b	statement		Yeah we seem to be the only ones.
920e6ab3fb1e71dc838de7c5e27685e64f8b5ef0	other_answers		I did not know there was one
bf441e4ace84777660f432189884e49e1ad85c2a	open_question_factual		That many?
70cffc67fe892dd672c7ea3d3a383168277206e9	neg_answer		I havent
94b4d0942ba154400891e873e9cdf000cdebffa4	comment		It's hard to choose.
d22f1ad4bc2ad4272eef38086ee00aa14a6ffa4e	opinion		I didn't know that was still going on.
416095bd45db3fa75b6b913128df8eac7ee46a62	statement		Im not sure what you mean or what your question is.
f8d3e9004803ca5716fa2bc1369afcd37fc56b30	statement		It takes a lot of training to do what they do.
4748f1746e1f0a7c222815ee3e101437aba766e5	opinion		I think he must have gotten a unique sound from them.
e1a3e5f187fc70273ec9f787584b65522ec1d3e3	opinion		I dont think it would help much.
e4dc7cecdc2241bf851048e69117bc06a6fc70f6	statement		I didnt know about that.
f3de250243e4c35d141f445136e89173fd429d6f	opinion		Too bad they had to break up.
71094498991715bc9ba02d76335faf46fac43ae7	opinion		I hope they paid him!
9b2070abc00781ed231d27e33c0c7b5084c103f8	statement		Yes they are still selling them.
05f2eb87dc2f0740b9ea45ace5815df2c2841341	opinion		I have difficulty to believe that.
d430d046db769ef8001c8aabf012b69bf1bb1be5	opinion		I think he was crazy enough and rich enough to do it.
7a5124901d1cb9f856dfde1298a6dbe499d7c599	comment		Wow your right!
063e7e70a8718f79baf99e45f3f16496751c1ddb	pos_answer		Yeah im sure
9306836d5ced7ad70a2d1e38a9aed9468ce2352c	opinion		I don't think that is a good idea.
afca40a0d6e02e757b66611afffd657fdab6ba68	statement		Yeah and sometimes I still see them around.
5a88f5b07a8a8c3d2aa3aaf0951093e2e77513e9	opinion		Depends on where the name came from and the context.
7b6dcd4efa6ea4aeb102f7f2fb08c252f0cace08	opinion		thats what I would think also.
4e31047ac1f958e3da3990c33e567c3cae630443	appreciation		wow thats awesome.
49842de94d6b1a9d2b679917bb4c673932bc5ed9	opinion		i can understand that.
407cb855f7c4d23cf8608c261fe64c5652f7b966	neg_answer		no I dont.
cd18b6c3bd9c600d8a03afcc862c85bffc92da65	statement		I have not tried that.
53a09c21f792d77b05febced05b38a9ff91586f0	comment		sorry to hear.
543b9644ed24cf97407386652f4b14478a018827	opinion		I agree with that!
6143463526c4e196cba18b4c058023a63573e76b	opinion		His career is so unique.
31f2d3616f7567350c07c90b02ff58ddc3453f01	comment		That is cool that she is still up for that!
28c6befccbeb7e7989a72912acde268d4139ae60	opinion		I would not have guessed by looking at him!
abdc6a5ba4857cf6ef104e6502900002be3e5417	comment		that tells you something ...
d58f24f7424583c4bcf061ecf0218076e9cc51b3	opinion		Some were a little out there though.
2a536edba53e22d4a2750935204e0620b403304d	statement		most of all there.
d5aec6eaa4e16b6b65a80591b414842b2b29190e	statement		oh i already saw they are doing all that .
95f45aacd38231e86bed6e1baa23f7d556025256	opinion		That is for sure... would of never guessed!
b31539903aef7e9cd439417072f2119c7bbf61ee	opinion		i understand that.
faafa3f1b64ae7a97a929527c64d0c1f56f3eb05	statement		1979.
da1a2e69b23cb0405537196e8cfbb516b7439e92	appreciation		ohhh cool.
cba11cb4ab7cbffea2579f5f91bf528c8b739936	statement		yep my dad taugh me well!
f5a4156af9a55122b0f7703be26f72fe8784e929	statement		Obviously he did!
c2ecacbdbdbb47ff239e45dc6396618be5c26ea6	opinion		yeah not sure about it.
ea139bfe8b3bef4ddc92b8215a7bb94a9a22ceb5	opinion		I bet it isn't much!
7099619b63e4765537a8be578ef49fb352a21d9c	statement		I can't picture him.
0b4fbb7913adc16f84803269e07b0fd26dba8559	opinion		As I think it's almost a bunch of those.
68764a5c4216ceca7be79b8121c5ecf2bdcb8ae8	statement		Well he's actually not in it.
fb5058476efc9ad6fbf40bd2daf792a257b17c32	opinion		Maybe he was just trying to be funny?
791226bf961298d17587cd52eb4ac3bbead8e517	statement		I've seen it when I was younger.
839ab35d74e5b4ebce41887097f9eaee3f63d05c	statement		I used to watch them until a few years ago.
b4e04d08b51bcfc1711726d1c0c8572773df626a	comment		Wow. is there a reason for doing that?
75c01116db029c79fe0af80c40e8f6cfc007379f	opinion		could be.
79bba7388aa50e1e01c16f855ab768cacf5f6506	statement		Of course it failed.
fe1df790ae6a128e35635a027cf008fe062e8b66	opinion		Yep they just want to be entertained.
3b929c99908e3277c89db88b4e586636408c9224	opinion		Yeah that doesn't surprise me.
3f5675c068a961bd9c9e4c4affe1693d12b931b8	opinion		Yeah I think that's how they do it.
de7b2afa695df011428078d83744c1400375329a	opinion		It is hardly ever used for that.though.
7675026a031964dcbb653cb0bb1c461860abea7f	neg_answer		no that it i know.
92f03450ed65ebad327deac22a44a3c66a23e005	opinion		Good inventor.
01c94e36321577ef5a67e7e4b52d80bfe6e17761	opinion		I would not have done the same.
e48d3712300058dc9c0d8213dabbf68b051ec394	comment		well they are a great team.
4efa8dc4cfc6df511206e43da2b4e3d6165dc94e	comment		Well it is off topic.
3acbde92d1f75303f81130d13c0364ab7e445dc9	comment		Yeah really weird
4f825aeef7132eb6f31d43988636aa6de7398520	comment		That is unreal!
9dd85187c9795677bd08fa0db5995d9c3eda2214	comment		Yes that is too much.
5913da0c1c08c029ebb6c7b96b4f9d441b59df70	statement		He did get a better deal!
6d88186e39d1d4ab03a67bceb74411304aa30650	statement		I am going to go play!
cac0ed08efe9fb6d70b318e8839d77eba2349f08	opinion		I guess looks matter.
3145419475e89342ef2915f55dceb047dcef500c	neg_answer		Haha nope no dunking.
d3ed2cc7e265644605136c8cb54cae431588398e	opinion		Thats usually what I listen too on my commutes.
2732e70d5c5b540b36049b3a84cfdfb4b6a5f13c	opinion		So interesting.
94bd5e0645dd6fbabc43cc153af1802dda994924	pos_answer		I used to yeah
b365860e3ef76aefabaeb326c0336ebd3d7f1eb2	comment		Thats a lot.
b58ae538338484f0ed1fa55f39dae15ab9b08617	opinion		Yeah he was pretty remarkable in his day.
2c78ee10b578e8c04c0ed34296efe742a7c01f1d	opinion		Some people really do their own thing.
cd016497269ac8ab1f144e463ea26b26d4aea187	opinion		That sure worked out for him.
f51be89a959d776d39f70738e32b0947e54c976a	pos_answer		yes actually...
0ef6e59712165a3d78cda2f726f6d55ccb9fd81b	statement		i have never heard about him .
ef803d77e613bc8e4fd356dc8d722476a6b6871b	statement		Even though I knew of him.
d62e7f5ca48bd5c73cfd1e296bdeb4478598a149	opinion		i have never thought it was interesting .
5900b47b9bdaff4015907ffe332034343c30c0b1	opinion		oh ... me neither .
8b911c1b6a488c4278c9e1fc1844833a13123487	neg_answer		nope .
19ab1475167827d71ef8198f8f7985b3855f529c	statement		I knew he was illiterate in his childhood.
a9c54761d633027101587e936b5bc42c9a9812bd	opinion		me neither .
d48909cb0f36ed3976eb30e6ad24629c2f45bfc1	pos_answer		yes i do .
bdf2e70f7182f113dbf84798dde4f2555fc10257	opinion		me too .
20f35e94bd5314c938b9e07a0c87d5ee2dce2df1	statement		You also!
9bfa4792739f870cdb62c4810692d454b7b6cf69	opinion		Yeah I hope it is as good as the first.
1f6876861264a7b2dda03af33f7c833327018bd8	comment		Yeah good point it was a good move definitely.
2ad16175db9f63f4997ad547b9e9fcb67649e78c	comment		Yeah same that is unique!
f4b552ae7370580ad21b6366e1a4166fe23683af	statement		Yeah I left that system.
0b603d5c4ce3b4e328527e0b5435c9f2f24e02a6	comment		Yeah that is funny.
0384d969bc6008266c3b0db63a0927f4cbdf43e5	statement		oh definitely he does.
80c896f9dd3f973b32ba76cb4f1d9a53b887c59e	opinion		I guess he took the right decision.
2c2505ad9b8cfa19d71b7c36f298168050df0882	opinion		ya especially at 18.
a448ec0a6dd0ec99dd50fe1260964c71bb0c659d	comment		ya N64 was awesome.
d20ab577273fbaf44f6b0330f67820243dfdbe26	pos_answer		Yeah it does seem that way.
fb20006d0eccbcf3628a7d57a2994766cbad1a5d	opinion		ya I agree they're cool.
ed97759b1a56ef2a0c65162a0a3f3b69ebe9b6fe	opinion		ah I'll have to check that out.
7d32f2769267c57a0a369ea054a5144e0e1b5707	comment		That good.
f5e4b58268afed60fd966f921a634f316e8f5c92	yes_no_question		Do you what he studied ?
5226968bed01a09a1738577b0c639c5f7d5345e5	statement		I don't know what he graduated in.
882776e320a4133d26cb7ef9cbf7f16ea269177f	opinion		I think he does.
ef47c7de5173f715eba1b7bcc6ecfed0e49bcf1a	yes_no_question		Do you think it could be any good ?
f1bf7b8e496d89ec624092027aeadb757af1f626	opinion		Yes I think he would probably get blown out but it would be cool to see.
a56e626cbcf6b374cc5205497ce67c12070b4f8f	opinion		It would be cool to see.
9969b9ca0e202e519ab078cba41a471c765a2f6d	opinion		I don't mind them and kind of like it.
4fffe6d457246aa9c83a7ded13d774f05ac39ec3	statement		He was only 18 then I think?
111c759ef4c9ed9676f2458a168cf6ae67ed7604	comment		That was nice of them at least.
a961d4a5945e842b4a09aff86fac8d7ca9c748d2	comment		Hmm...that is interesting.
63ed9f5eb3877b5e4a8814c1e2a4a24bc528a131	statement		With limited color and resolution.
410ebd73e490f281d798813bfef2c442cb979299	pos_answer		Some of them.
611307cce719235e9bed4e770d30d673ac830be9	statement		A few thinks.
582e37cfce5e7389559d553fa92f2d62c7be4ed8	opinion		Some day I would like to.
a57c8761c2972ea1ffa7ef4292558651fb6f7fb7	command		Thanks for the conversation.
915fd51d7df958468bb1b42b4fde687d5932ff83	statement		I honestly even don't have TV home.
8532352b27e829d8d08f20e85215b2709984bbde	opinion		I've enjoyed chatting with you.
7e21a51de6add63587c08b1d6134fdd97c4d3561	comment		Thats a nice piece of machinery youve got there.
6b76df4e9f25f8ebaf7698b226d35452687cc571	opinion		I  know right.
a15d73674c31278906f222917a4c59275b348cb0	pos_answer		I am aware of his work.
f1b281d573c7592b040885885da7baebeec8537c	opinion		Not sure what that means either.
e1983cd86a9c507a8e02f559978fc69034c1f38b	statement		I've been to a lot over the years.
67acf59986b9cfcaef1e0b336625d37aa87dfce5	comment		Thats good to know.
e9b5e9d97277a065320e676df1d98b86d88b97a1	opinion		I always wanted to visit there too.
c7ccbb79286c4b34ada4ca86a972df572c9f5bba	other_answers		Not sure on that.
59975a75b39462a239a1490651585f8d35b8320b	opinion		He probably hoped so.
b3807e094b22fccd2250fdaa48d3544183acba6b	neg_answer		I havent heard of him.
411f062e3daee9c8489e1f9467695db5ad0f764e	statement		I do the same.
4d1ab409025c2768fbdee03e0a7f670a2ad4d8c7	statement		They put on a good show; I saw them about 15 years ago.
22ec237cf3cffadd10568d8d9496c083971e0c36	opinion		I'm afraid I have to agree.
a882049569ec6778fa27afec7e9e3f4a36833abc	statement		I have not read that.
b2e134d7b820c16cc47678e5ca09550cd30c2c06	other_answers		I don't know?
02ce3852a5cc2c101fbb4d38a827649dbc54a4b5	statement		I have never heard of it being called that!
f5c90b74ccc13be336fd1b78e813b36968e7b60c	statement		We probably weight less because of that though.
ec8cac8875eb671b5880fa9e8fe445408d900fc2	opinion		I wonder what that is for though.
72f87743514a68cdaa8f5297c9e4e8235615e7c5	statement		I haven't heard of it.
ef4d2b70c650fe177f3025f9591c65d8a02b896c	opinion		ya I do wonder that.
fb85fb506dbd97d2623da288a8a71225ecf7c820	comment		oh im sorry to hear that.
88a11dadefadf9606316dc46e8d3d015e98cf453	opinion		I would have thought so.
c2c329d5c77e96e986b24f201453f0104711024a	comment		that sounds about right.
ccfc496fbeefc0969442f8d836eaa48767759b04	opinion		It was actually to provide comfort while playing.
e0f019ee5016e0a80d7a8dac99933657346f9f6b	statement		Occasionally.
d2cd9398895fe37b71c4c8e009bd295b7ae9f770	pos_answer		You can say that.
8c877fb426579dbf340865ce0c6204be5d1f1145	pos_answer		Yes sometimes.
1c351a2ec86413f8381c8e0e94c6445420be9e80	pos_answer		I do actually quite a bit.
0b8a15f2d287985be3f6355a954ea02a4fcdc742	opinion		I have and I liked it.
812f4ea6df54dfd606533c7606e5ae2efc3e8b12	comment		Yeah it seems to be a good one.
50c2d7a6ae364bfcd859bc7986adc2be1c45d2bf	opinion		I wonder why as we get older.
6dcac0e1a6a8b272e7b7c731aa444a19d2df1ed6	opinion		I always wondered how he did that.
454e168f1d61dd028d8fde290b0d102f4ed8e39b	opinion		Not very sure.
98d8a4914168f2e93235d99bbc68cd528e8533e6	opinion		Its ok.
a551d751552d64ba6cdcfc937664befeec0fe8a2	opinion		Well on that note.
4944d1b66e02f046330b6b2e220afa0440870fe6	opinion		Yes and I wonder what prompted them to do that
029542a758adb42e1cd540b9166af4c0b2fb9da0	pos_answer		Yes I loved it.
c072b523087cc3f28f1e0e5315455593c0136021	opinion		I wonder how it got there?
0593a869b0ce87feb1944c1ff3d31787acaeade4	opinion		Aww!
b2bc385b4beef565c3db37a70fed5e64cab746af	statement		definitely!
6aab58037050234e6b529ecbd3e1334681863ae0	opinion		It really seems like he did.
1fd63a2a845202a3448c78ee63dae47972a9335c	neg_answer		They don't know exactly!
42424932f86ebae8ed4b55f1680aeaca6c5407e0	comment		wow that is amazing and so artistic.
16483d534457d6dc1f862e921f9cb5da1f70af52	statement		Not only do they smile.
56ece70459ea707417763a8f23949b72957619e2	opinion		He was way different back then..
e22b95d2d1442584600ee4f349812855efe78199	opinion		i would have been.
25b41a444d4ade416a7a656ea04b4352dc5aa591	opinion		I wonder what it sounded like.
7ad54931ec902c1c0237df9fe225cf02d23ac2d5	opinion		Pretty crazy how light weight it is.
98bcd520025162bc8574ef9679fac8ae1183da38	opinion		I bet he loved her with all his heart.
d50ba456017d8567bebf8cd147d2238ec5fbfc5a	opinion		They said that she passed faster than they thought she would but at least she did not have to suffer for too long.
9efb83c259a5478208dcd9ecc13f24dfb18e7981	statement		Yes I do though I try not to waste too much time on it.
9bd199d27639532285c11da0defea121f688255e	opinion		I wonder if that worked!
0884d87181782ffcfc126a099baaf709539588bd	open_question_opinion		Why indeed.
0c16d8453e2dec962c45edd56663084013257efc	opinion		They never are.
e24deb8d11714720458f5cbe73499f4a401998b3	statement		I have to check that out.
569419e85009729ec33f7abfac2384b9cfa1bb9c	opinion		I like the way you think!
ddeec191d8368003b44b93c37591cf5c375af197	statement		Yes I'd have to look it up.
fdf12a4ba0af528e91d75081ac2678ab04a09c9b	opinion		I respect that.
4a9161fe5cacad45d15b963294b460f232441e85	comment		That is funny he began that way.
677e1e592d62d6ca849742d83e0f24e33e3eca35	opinion		wow I didn't know that.
320861133a42ee846ee763e3b9c2314f17034c11	comment		ya that sounds really easy.
1b443a48c29c3cf664df8ea40affe09046698841	statement		I never had.
4814a403741f2db26a836efb054af9c78cbaa8ab	statement		I'm almost there too.
